"Estado","% Ocupación"
"Aguascalientes","25.64"
"Chihuahua","21.00"
"Nuevo León","19.20"
"Tlaxcala","14.89"
"Durango","10.47"
"Guerrero","8.73"
"Baja California Sur","8.33"
"Sinaloa","8.24"
"Colima","8.19"
"Tamaulipas","6.47"
"Coahuila de Zaragoza","6.38"
"Hidalgo","6.01"
"Ciudad de México","5.74"
"Zacatecas","5.61"
"Oaxaca","5.55"
"Nayarit","5.55"
"Sonora","5.55"
"Puebla","5.49"
"Jalisco","5.36"
"Veracruz de Ignacio de La Llave","4.96"
"Querétaro","3.96"
"México","3.76"
"Baja California","3.73"
"Guanajuato","2.83"
"Morelos","2.57"
"San Luis Potosí","2.22"
"Michoacán de Ocampo","1.85"
"Chiapas","1.29"
"Yucatán","0.87"
"Quintana Roo","0.76"
"Tabasco","0.37"
"Campeche","0.00"
