"Estado","% Ocupación"
"Baja California","39.38"
"Aguascalientes","24.36"
"Morelos","23.40"
"Chihuahua","21.08"
"Baja California Sur","20.51"
"Jalisco","20.48"
"Durango","17.77"
"Sonora","17.46"
"Ciudad de México","17.08"
"Zacatecas","15.88"
"Oaxaca","15.38"
"Nuevo León","15.13"
"Guanajuato","13.80"
"Tabasco","13.67"
"Puebla","13.25"
"Nayarit","12.96"
"México","12.90"
"San Luis Potosí","12.69"
"Hidalgo","12.12"
"Querétaro","12.01"
"Michoacán de Ocampo","11.97"
"Tlaxcala","11.11"
"Sinaloa","10.69"
"Colima","10.66"
"Yucatán","10.55"
"Coahuila de Zaragoza","10.15"
"Tamaulipas","9.90"
"Veracruz de Ignacio de La Llave","8.92"
"Chiapas","7.32"
"Quintana Roo","6.22"
"Campeche","5.08"
"Guerrero","4.43"
