"Estado","% Ocupación"
"Tlaxcala","12.00"
"Sonora","5.81"
"Colima","3.84"
"Yucatán","3.72"
"Jalisco","3.16"
"Oaxaca","2.85"
"México","2.43"
"Coahuila de Zaragoza","2.43"
"Chihuahua","2.06"
"Aguascalientes","1.69"
"Puebla","1.41"
"Hidalgo","1.25"
"Zacatecas","1.09"
"Ciudad de México","0.95"
"Guanajuato","0.60"
"Tamaulipas","0.57"
"Nuevo León","0.53"
"Baja California","0.44"
"Veracruz de Ignacio de La Llave","0.44"
"Chiapas","0.38"
"Michoacán de Ocampo","0.00"
"Guerrero","0.00"
"Baja California Sur","0.00"
"Quintana Roo","0.00"
"Sinaloa","0.00"
"Tabasco","0.00"
"San Luis Potosí","0.00"
"Campeche","0.00"
"Querétaro","0.00"
"Morelos","0.00"
"Nayarit","0.00"
"Durango","0.00"
