"Estado","% Ocupación"
"Baja California","47.84"
"Aguascalientes","46.52"
"Chihuahua","45.45"
"Puebla","39.84"
"Durango","34.09"
"Sonora","30.36"
"Coahuila de Zaragoza","25.72"
"Guanajuato","25.50"
"Nuevo León","24.72"
"Sinaloa","24.67"
"San Luis Potosí","22.22"
"Jalisco","21.23"
"Nayarit","20.38"
"Tamaulipas","16.14"
"Querétaro","15.67"
"Ciudad de México","15.54"
"Colima","15.53"
"Oaxaca","14.74"
"México","14.14"
"Veracruz de Ignacio de La Llave","12.73"
"Guerrero","12.42"
"Hidalgo","12.11"
"Morelos","10.82"
"Tabasco","10.15"
"Quintana Roo","10.12"
"Michoacán de Ocampo","9.55"
"Tlaxcala","6.36"
"Yucatán","6.23"
"Zacatecas","5.94"
"Chiapas","5.18"
"Baja California Sur","3.44"
"Campeche","1.58"
