"Estado","% Ocupación"
"Chihuahua","66.17"
"Sonora","50.15"
"Aguascalientes","44.36"
"Coahuila de Zaragoza","44.28"
"Baja California","42.66"
"Durango","39.09"
"San Luis Potosí","25.97"
"Nuevo León","24.12"
"Sinaloa","21.11"
"Guanajuato","17.82"
"Tamaulipas","16.33"
"Puebla","13.98"
"Zacatecas","13.18"
"Jalisco","13.06"
"Quintana Roo","9.87"
"Ciudad de México","9.56"
"Oaxaca","9.17"
"Querétaro","8.33"
"México","8.20"
"Hidalgo","8.17"
"Veracruz de Ignacio de La Llave","6.87"
"Nayarit","5.49"
"Michoacán de Ocampo","5.46"
"Guerrero","5.16"
"Colima","4.38"
"Morelos","3.41"
"Tabasco","3.16"
"Yucatán","2.39"
"Chiapas","1.77"
"Campeche","1.18"
"Tlaxcala","0.89"
"Baja California Sur","0.00"
