"Estado","% Ocupación"
"Tabasco","3.54"
"Oaxaca","3.33"
"Ciudad de México","2.77"
"Querétaro","2.56"
"Aguascalientes","2.56"
"Tamaulipas","1.94"
"Yucatán","1.94"
"Coahuila de Zaragoza","1.61"
"Nuevo León","1.32"
"México","1.25"
"Sinaloa","1.25"
"Jalisco","1.07"
"Michoacán de Ocampo","0.72"
"Guanajuato","0.15"
"Hidalgo","0.00"
"Zacatecas","0.00"
"Sonora","0.00"
"Morelos","0.00"
"Guerrero","0.00"
"Durango","0.00"
"Colima","0.00"
"Campeche","0.00"
"San Luis Potosí","0.00"
"Veracruz de Ignacio de La Llave","0.00"
"Tlaxcala","0.00"
"Puebla","0.00"
"Quintana Roo","0.00"
"Baja California Sur","0.00"
"Baja California","0.00"
"Chihuahua","0.00"
"Nayarit","0.00"
"Chiapas","0.00"
