"Estado","% Ocupación"
"Chihuahua","59.15"
"Aguascalientes","46.91"
"Baja California","38.21"
"Durango","37.41"
"Sonora","34.74"
"Coahuila de Zaragoza","32.42"
"Nuevo León","24.86"
"Sinaloa","24.85"
"Ciudad de México","23.84"
"Baja California Sur","23.52"
"Guanajuato","21.57"
"San Luis Potosí","21.53"
"Zacatecas","20.43"
"Puebla","15.77"
"Quintana Roo","15.56"
"Jalisco","14.90"
"Tamaulipas","11.67"
"Hidalgo","10.78"
"Querétaro","8.94"
"Guerrero","8.38"
"México","8.00"
"Colima","7.69"
"Oaxaca","7.52"
"Veracruz de Ignacio de La Llave","6.78"
"Morelos","6.57"
"Yucatán","4.79"
"Nayarit","4.49"
"Michoacán de Ocampo","3.63"
"Tabasco","3.59"
"Tlaxcala","3.57"
"Campeche","1.19"
"Chiapas","0.49"
