"Estado","% Ocupación"
"Nayarit","4.54"
"Oaxaca","3.50"
"Ciudad de México","2.93"
"Guerrero","2.77"
"Nuevo León","2.43"
"Chihuahua","2.06"
"Yucatán","2.01"
"Durango","1.81"
"Baja California","1.80"
"Jalisco","1.79"
"Sonora","1.47"
"Hidalgo","1.47"
"México","1.42"
"Michoacán de Ocampo","1.36"
"Sinaloa","1.12"
"Veracruz de Ignacio de La Llave","0.68"
"Tamaulipas","0.60"
"Guanajuato","0.50"
"Tlaxcala","0.00"
"Chiapas","0.00"
"Aguascalientes","0.00"
"Zacatecas","0.00"
"Morelos","0.00"
"Colima","0.00"
"Tabasco","0.00"
"Puebla","0.00"
"Coahuila de Zaragoza","0.00"
"Baja California Sur","0.00"
"Quintana Roo","0.00"
"San Luis Potosí","0.00"
"Querétaro","0.00"
"Campeche","0.00"
