"Estado","% Ocupación"
"Zacatecas","100.00"
"Colima","100.00"
"Querétaro","86.36"
"Michoacán de Ocampo","83.33"
"Oaxaca","81.81"
"Durango","79.16"
"Nuevo León","68.48"
"Yucatán","66.66"
"Veracruz de Ignacio de La Llave","65.74"
"Ciudad de México","65.20"
"Puebla","63.26"
"Tlaxcala","62.50"
"Aguascalientes","61.29"
"Jalisco","60.28"
"Tabasco","58.33"
"Tamaulipas","56.45"
"Guanajuato","54.38"
"Sinaloa","50.60"
"San Luis Potosí","49.05"
"Sonora","48.07"
"México","47.27"
"Coahuila de Zaragoza","42.85"
"Morelos","42.85"
"Hidalgo","36.36"
"Chihuahua","31.03"
"Quintana Roo","25.86"
"Guerrero","22.89"
"Baja California","19.35"
"Campeche","10.00"
"Chiapas","9.52"
"Nayarit","0.00"
"Baja California Sur","0.00"
