"Estado","% Ocupación"
"Tlaxcala","9.52"
"Sonora","2.81"
"Jalisco","2.60"
"Yucatán","1.25"
"Sinaloa","1.25"
"Hidalgo","1.21"
"Tabasco","1.13"
"San Luis Potosí","0.97"
"Puebla","0.94"
"Ciudad de México","0.84"
"Michoacán de Ocampo","0.70"
"Baja California","0.66"
"México","0.63"
"Veracruz de Ignacio de La Llave","0.48"
"Guanajuato","0.46"
"Baja California Sur","0.00"
"Chihuahua","0.00"
"Guerrero","0.00"
"Tamaulipas","0.00"
"Nayarit","0.00"
"Campeche","0.00"
"Oaxaca","0.00"
"Nuevo León","0.00"
"Querétaro","0.00"
"Chiapas","0.00"
"Colima","0.00"
"Aguascalientes","0.00"
"Durango","0.00"
"Zacatecas","0.00"
"Quintana Roo","0.00"
"Morelos","0.00"
"Coahuila de Zaragoza","0.00"
