"Estado","% Ocupación"
"Morelos","100.00"
"Querétaro","90.00"
"Oaxaca","70.00"
"Coahuila de Zaragoza","66.66"
"Colima","66.66"
"Zacatecas","66.66"
"Baja California","50.00"
"Aguascalientes","48.38"
"Puebla","46.66"
"Guanajuato","42.85"
"Yucatán","40.74"
"Michoacán de Ocampo","40.00"
"Durango","39.53"
"Sonora","33.33"
"Jalisco","32.95"
"Tabasco","32.87"
"Nuevo León","29.14"
"Tamaulipas","28.16"
"Chiapas","26.31"
"México","25.96"
"Ciudad de México","21.37"
"San Luis Potosí","21.27"
"Quintana Roo","18.75"
"Veracruz de Ignacio de La Llave","15.62"
"Sinaloa","15.21"
"Chihuahua","14.28"
"Hidalgo","6.89"
"Guerrero","3.22"
"Baja California Sur","0.00"
"Nayarit","0.00"
"Tlaxcala","0.00"
"Campeche","0.00"
