"Estado","% Ocupación"
"Aguascalientes","34.32"
"Nuevo León","24.08"
"Colima","21.05"
"Querétaro","17.24"
"Tlaxcala","16.17"
"Durango","15.00"
"Veracruz de Ignacio de La Llave","14.58"
"Coahuila de Zaragoza","14.53"
"Baja California Sur","14.47"
"Oaxaca","14.45"
"Sonora","13.72"
"Chihuahua","13.29"
"Ciudad de México","12.94"
"Sinaloa","12.50"
"Tamaulipas","10.54"
"Puebla","10.36"
"Jalisco","9.50"
"Hidalgo","9.47"
"Michoacán de Ocampo","8.07"
"Nayarit","7.60"
"Guanajuato","7.34"
"Zacatecas","6.97"
"México","6.90"
"Baja California","6.37"
"San Luis Potosí","5.09"
"Morelos","5.00"
"Quintana Roo","4.86"
"Tabasco","4.27"
"Chiapas","3.96"
"Guerrero","3.94"
"Yucatán","2.59"
"Campeche","0.56"
