"Estado","% Ocupación"
"Aguascalientes","46.15"
"Baja California","43.11"
"Puebla","36.26"
"Chihuahua","35.17"
"Guanajuato","34.32"
"Morelos","32.25"
"Durango","28.67"
"Sonora","28.36"
"Querétaro","28.11"
"Nuevo León","27.39"
"Jalisco","26.83"
"Nayarit","25.96"
"Ciudad de México","25.00"
"Coahuila de Zaragoza","24.30"
"Sinaloa","23.10"
"Hidalgo","22.43"
"San Luis Potosí","22.14"
"Quintana Roo","22.03"
"Tamaulipas","21.84"
"Colima","21.49"
"México","20.79"
"Oaxaca","20.63"
"Michoacán de Ocampo","20.00"
"Veracruz de Ignacio de La Llave","19.70"
"Tabasco","19.41"
"Guerrero","15.95"
"Tlaxcala","12.72"
"Zacatecas","11.76"
"Baja California Sur","11.11"
"Chiapas","9.94"
"Yucatán","8.47"
"Campeche","4.30"
