"Estado","% Ocupación"
"Oaxaca","3.50"
"Sonora","3.33"
"Aguascalientes","2.50"
"Ciudad de México","2.33"
"Chihuahua","2.06"
"Yucatán","1.93"
"Nuevo León","1.72"
"Querétaro","1.69"
"Coahuila de Zaragoza","1.56"
"Sinaloa","1.31"
"Tamaulipas","1.26"
"México","0.77"
"Jalisco","0.35"
"Guanajuato","0.31"
"Hidalgo","0.00"
"Chiapas","0.00"
"Zacatecas","0.00"
"Morelos","0.00"
"Guerrero","0.00"
"Colima","0.00"
"Durango","0.00"
"Campeche","0.00"
"San Luis Potosí","0.00"
"Veracruz de Ignacio de La Llave","0.00"
"Tlaxcala","0.00"
"Tabasco","0.00"
"Puebla","0.00"
"Baja California Sur","0.00"
"Quintana Roo","0.00"
"Baja California","0.00"
"Nayarit","0.00"
"Michoacán de Ocampo","0.00"
