"Estado","% Ocupación"
"Ciudad de México","72.05"
"Colima","67.30"
"Oaxaca","64.91"
"Hidalgo","64.70"
"Nuevo León","62.85"
"Tlaxcala","62.06"
"Nayarit","61.71"
"Tabasco","55.05"
"Jalisco","55.05"
"México","54.18"
"Veracruz de Ignacio de La Llave","53.67"
"Durango","49.51"
"Sinaloa","48.73"
"Guerrero","47.64"
"Puebla","41.42"
"Morelos","41.17"
"Sonora","41.09"
"Michoacán de Ocampo","38.31"
"Querétaro","36.21"
"San Luis Potosí","34.55"
"Yucatán","32.25"
"Aguascalientes","32.03"
"Tamaulipas","31.44"
"Baja California Sur","31.13"
"Zacatecas","30.82"
"Baja California","23.30"
"Quintana Roo","21.68"
"Coahuila de Zaragoza","20.99"
"Chiapas","18.49"
"Chihuahua","14.56"
"Campeche","12.85"
"Guanajuato","12.50"
