"Estado","% Ocupación"
"Baja California Sur","55.81"
"Yucatán","45.18"
"Tabasco","33.33"
"Sonora","28.48"
"Oaxaca","23.17"
"Sinaloa","21.86"
"Colima","21.42"
"Quintana Roo","18.41"
"Tamaulipas","16.30"
"Nuevo León","15.73"
"Ciudad de México","13.97"
"Durango","11.25"
"Nayarit","11.11"
"San Luis Potosí","9.92"
"Aguascalientes","9.23"
"Baja California","9.13"
"Jalisco","8.56"
"Michoacán de Ocampo","8.48"
"México","7.81"
"Veracruz de Ignacio de La Llave","7.76"
"Tlaxcala","7.50"
"Guerrero","5.85"
"Puebla","5.55"
"Hidalgo","5.51"
"Chihuahua","5.38"
"Coahuila de Zaragoza","5.21"
"Campeche","4.95"
"Chiapas","3.59"
"Zacatecas","3.12"
"Querétaro","1.98"
"Guanajuato","1.77"
"Morelos","0.00"
