"Estado","% Ocupación"
"Querétaro","36.67"
"Ciudad de México","35.86"
"Baja California Sur","34.14"
"Aguascalientes","33.96"
"Colima","33.69"
"Hidalgo","33.33"
"Veracruz de Ignacio de La Llave","31.02"
"Oaxaca","30.23"
"Nuevo León","29.93"
"Sonora","29.08"
"Chihuahua","26.58"
"Jalisco","23.94"
"Sinaloa","23.75"
"México","23.63"
"Tamaulipas","23.62"
"Coahuila de Zaragoza","23.41"
"Puebla","22.32"
"Guerrero","22.13"
"Baja California","21.88"
"Nayarit","21.81"
"Guanajuato","21.76"
"Morelos","21.53"
"Michoacán de Ocampo","21.52"
"San Luis Potosí","21.12"
"Tlaxcala","20.89"
"Durango","20.72"
"Zacatecas","13.43"
"Tabasco","11.46"
"Quintana Roo","11.04"
"Chiapas","7.23"
"Yucatán","7.11"
"Campeche","3.47"
