"Estado","% Ocupación"
"Chihuahua","63.87"
"Sonora","44.77"
"Baja California","44.48"
"Coahuila de Zaragoza","42.35"
"Aguascalientes","41.49"
"Durango","30.76"
"Sinaloa","25.31"
"San Luis Potosí","24.46"
"Nuevo León","22.05"
"Puebla","18.10"
"Guanajuato","17.20"
"Tamaulipas","14.62"
"Ciudad de México","14.10"
"Jalisco","14.06"
"Oaxaca","11.34"
"Hidalgo","11.27"
"Zacatecas","10.75"
"Querétaro","9.52"
"México","9.02"
"Veracruz de Ignacio de La Llave","8.50"
"Quintana Roo","7.54"
"Nayarit","6.74"
"Baja California Sur","5.80"
"Guerrero","5.64"
"Michoacán de Ocampo","5.47"
"Morelos","4.39"
"Tabasco","3.06"
"Colima","2.58"
"Yucatán","2.52"
"Tlaxcala","1.80"
"Campeche","1.42"
"Chiapas","1.40"
