"Estado","% Ocupación"
"Michoacán de Ocampo","100.00"
"Zacatecas","100.00"
"Colima","100.00"
"Tlaxcala","100.00"
"Querétaro","90.00"
"Oaxaca","82.35"
"Durango","82.05"
"Nuevo León","76.98"
"Ciudad de México","75.17"
"Yucatán","75.00"
"San Luis Potosí","70.37"
"Tabasco","69.13"
"México","68.14"
"Aguascalientes","67.74"
"Jalisco","63.34"
"Puebla","61.45"
"Tamaulipas","60.00"
"Veracruz de Ignacio de La Llave","56.12"
"Sinaloa","54.45"
"Guanajuato","48.21"
"Morelos","45.71"
"Hidalgo","43.33"
"Baja California Sur","40.00"
"Sonora","36.17"
"Quintana Roo","35.93"
"Guerrero","31.16"
"Chihuahua","26.66"
"Coahuila de Zaragoza","22.58"
"Baja California","19.35"
"Campeche","10.00"
"Chiapas","9.75"
"Nayarit","0.00"
