"Estado","% Ocupación"
"Querétaro","100.00"
"Ciudad de México","32.30"
"Aguascalientes","31.81"
"Puebla","31.25"
"Hidalgo","30.76"
"Michoacán de Ocampo","28.57"
"Nuevo León","26.63"
"Sinaloa","23.80"
"Chihuahua","20.51"
"Veracruz de Ignacio de La Llave","16.07"
"Sonora","15.38"
"Coahuila de Zaragoza","15.38"
"Jalisco","14.37"
"Tabasco","14.08"
"Yucatán","11.53"
"Zacatecas","11.11"
"México","10.81"
"Tamaulipas","10.52"
"Guanajuato","9.25"
"Oaxaca","9.09"
"Baja California","3.70"
"Campeche","3.33"
"San Luis Potosí","2.56"
"Baja California Sur","0.00"
"Chiapas","0.00"
"Quintana Roo","0.00"
"Tlaxcala","0.00"
"Colima","0.00"
"Morelos","0.00"
"Nayarit","0.00"
"Durango","0.00"
"Guerrero","0.00"
