"Estado","% Ocupación"
"Colima","100.00"
"Querétaro","90.00"
"Zacatecas","77.77"
"Aguascalientes","60.00"
"Michoacán de Ocampo","54.54"
"Puebla","49.31"
"Veracruz de Ignacio de La Llave","47.56"
"Yucatán","45.83"
"Guanajuato","43.33"
"Durango","38.29"
"México","37.07"
"Tabasco","37.07"
"Baja California","33.33"
"Coahuila de Zaragoza","33.33"
"Tamaulipas","31.86"
"Jalisco","31.74"
"Ciudad de México","31.53"
"Nuevo León","29.39"
"San Luis Potosí","25.53"
"Chihuahua","24.44"
"Sonora","24.44"
"Oaxaca","23.07"
"Sinaloa","21.81"
"Morelos","21.73"
"Chiapas","13.95"
"Quintana Roo","12.96"
"Hidalgo","10.71"
"Guerrero","1.19"
"Tlaxcala","0.00"
"Nayarit","0.00"
"Baja California Sur","0.00"
"Campeche","0.00"
