"Estado","% Ocupación"
"Oaxaca","40.00"
"Aguascalientes","38.75"
"Querétaro","38.59"
"Ciudad de México","38.32"
"Hidalgo","37.70"
"Veracruz de Ignacio de La Llave","34.91"
"Nuevo León","34.05"
"Sonora","33.81"
"Baja California Sur","32.80"
"Jalisco","31.51"
"Colima","31.06"
"Morelos","30.33"
"Baja California","29.11"
"Sinaloa","27.93"
"Chihuahua","27.62"
"Tamaulipas","27.34"
"Durango","27.27"
"México","26.35"
"Michoacán de Ocampo","24.74"
"Puebla","23.38"
"Guanajuato","22.96"
"Nayarit","22.04"
"Coahuila de Zaragoza","21.67"
"San Luis Potosí","21.23"
"Zacatecas","20.89"
"Guerrero","20.81"
"Tlaxcala","20.45"
"Tabasco","17.00"
"Quintana Roo","13.24"
"Yucatán","8.59"
"Chiapas","7.76"
"Campeche","4.65"
