"Estado","% Ocupación"
"Puebla","78.33"
"Hidalgo","74.47"
"Veracruz de Ignacio de La Llave","73.93"
"San Luis Potosí","73.06"
"Durango","71.42"
"Tlaxcala","68.90"
"Guerrero","66.79"
"Colima","66.66"
"Nayarit","65.23"
"Nuevo León","64.99"
"Tabasco","63.61"
"México","62.82"
"Ciudad de México","61.86"
"Sonora","60.79"
"Jalisco","59.43"
"Querétaro","59.32"
"Zacatecas","57.57"
"Oaxaca","57.19"
"Aguascalientes","56.80"
"Michoacán de Ocampo","56.07"
"Quintana Roo","50.96"
"Morelos","50.00"
"Tamaulipas","47.13"
"Coahuila de Zaragoza","44.10"
"Sinaloa","39.76"
"Baja California Sur","34.74"
"Guanajuato","30.33"
"Baja California","25.59"
"Yucatán","22.51"
"Chiapas","20.00"
"Campeche","18.56"
"Chihuahua","14.04"
