"Estado","% Ocupación"
"Morelos","45.23"
"Puebla","41.98"
"Aguascalientes","40.66"
"Tamaulipas","40.66"
"Michoacán de Ocampo","38.99"
"Tabasco","38.02"
"Hidalgo","37.77"
"Nuevo León","37.65"
"Nayarit","37.19"
"Ciudad de México","36.42"
"Veracruz de Ignacio de La Llave","36.30"
"Jalisco","35.21"
"Durango","34.92"
"Coahuila de Zaragoza","34.40"
"Baja California","33.39"
"Querétaro","33.18"
"Tlaxcala","32.35"
"Chihuahua","32.32"
"San Luis Potosí","32.27"
"Guanajuato","31.96"
"México","31.80"
"Colima","30.82"
"Sonora","30.72"
"Sinaloa","30.69"
"Oaxaca","29.35"
"Quintana Roo","26.63"
"Zacatecas","23.15"
"Guerrero","21.61"
"Yucatán","15.65"
"Chiapas","11.13"
"Campeche","9.41"
"Baja California Sur","4.89"
