"Estado","% Ocupación"
"Baja California","39.13"
"Aguascalientes","37.16"
"Chihuahua","32.50"
"Sonora","27.50"
"Durango","23.61"
"Baja California Sur","19.23"
"Coahuila de Zaragoza","16.47"
"Nuevo León","14.84"
"Zacatecas","10.90"
"Oaxaca","10.71"
"Morelos","8.51"
"Querétaro","7.65"
"Sinaloa","7.62"
"Nayarit","7.31"
"Puebla","7.28"
"Guanajuato","6.88"
"San Luis Potosí","6.50"
"Tlaxcala","6.34"
"Tamaulipas","6.20"
"Michoacán de Ocampo","5.26"
"Ciudad de México","5.14"
"Jalisco","4.84"
"Yucatán","4.76"
"Veracruz de Ignacio de La Llave","4.58"
"Hidalgo","3.84"
"México","3.02"
"Tabasco","2.84"
"Colima","2.50"
"Chiapas","1.16"
"Guerrero","1.06"
"Quintana Roo","0.00"
"Campeche","0.00"
