"Estado","% Ocupación"
"Colima","86.36"
"Oaxaca","60.19"
"Nuevo León","57.66"
"Ciudad de México","56.07"
"Sinaloa","55.25"
"Nayarit","54.71"
"Yucatán","51.95"
"Baja California Sur","44.26"
"Sonora","42.56"
"Veracruz de Ignacio de La Llave","37.33"
"Guerrero","37.00"
"Durango","35.41"
"Hidalgo","35.39"
"Jalisco","34.67"
"Tabasco","34.37"
"México","29.86"
"Michoacán de Ocampo","28.36"
"Tamaulipas","25.22"
"Tlaxcala","21.66"
"Quintana Roo","19.00"
"Baja California","18.57"
"Querétaro","17.50"
"Puebla","16.00"
"Chiapas","15.58"
"Chihuahua","14.19"
"Aguascalientes","13.00"
"Campeche","10.34"
"Zacatecas","10.00"
"Coahuila de Zaragoza","9.79"
"Morelos","9.72"
"San Luis Potosí","8.69"
"Guanajuato","4.47"
