"Estado","% Ocupación"
"Querétaro","100.00"
"Michoacán de Ocampo","28.57"
"Nuevo León","23.46"
"Chihuahua","19.35"
"Puebla","17.77"
"Ciudad de México","17.64"
"Aguascalientes","15.78"
"Baja California","14.28"
"Tabasco","12.50"
"Durango","11.11"
"Guanajuato","10.90"
"México","7.62"
"Jalisco","7.22"
"Zacatecas","5.55"
"Campeche","5.26"
"Yucatán","4.00"
"Tamaulipas","3.77"
"Veracruz de Ignacio de La Llave","1.96"
"Guerrero","0.00"
"Nayarit","0.00"
"Colima","0.00"
"Oaxaca","0.00"
"Baja California Sur","0.00"
"Sinaloa","0.00"
"Hidalgo","0.00"
"Chiapas","0.00"
"Quintana Roo","0.00"
"Sonora","0.00"
"Coahuila de Zaragoza","0.00"
"San Luis Potosí","0.00"
"Morelos","0.00"
"Tlaxcala","0.00"
