"Estado","% Ocupación"
"Tlaxcala","28.00"
"Querétaro","11.11"
"Nuevo León","8.83"
"Baja California Sur","8.00"
"Aguascalientes","7.50"
"Jalisco","5.77"
"Puebla","5.15"
"Coahuila de Zaragoza","4.41"
"México","4.28"
"Colima","3.84"
"Michoacán de Ocampo","3.57"
"Ciudad de México","3.48"
"Hidalgo","3.44"
"Tabasco","3.24"
"Campeche","2.98"
"Durango","2.98"
"Chihuahua","2.45"
"Veracruz de Ignacio de La Llave","2.34"
"Yucatán","2.28"
"Baja California","2.04"
"San Luis Potosí","1.94"
"Tamaulipas","1.87"
"Sonora","1.12"
"Guanajuato","1.07"
"Zacatecas","0.90"
"Sinaloa","0.84"
"Quintana Roo","0.64"
"Guerrero","0.63"
"Chiapas","0.40"
"Morelos","0.00"
"Nayarit","0.00"
"Oaxaca","0.00"
