"Estado","% Ocupación"
"Aguascalientes","74.81"
"Chihuahua","49.51"
"Ciudad de México","46.63"
"Jalisco","39.52"
"Hidalgo","34.69"
"Colima","33.33"
"Baja California","33.21"
"Zacatecas","32.02"
"Nayarit","31.57"
"Sonora","31.16"
"Morelos","30.76"
"Durango","28.70"
"Nuevo León","28.45"
"Baja California Sur","27.27"
"Coahuila de Zaragoza","26.66"
"San Luis Potosí","24.42"
"Puebla","23.80"
"México","23.16"
"Oaxaca","22.58"
"Tamaulipas","21.81"
"Querétaro","21.45"
"Sinaloa","18.75"
"Veracruz de Ignacio de La Llave","18.51"
"Tlaxcala","17.91"
"Tabasco","16.06"
"Yucatán","15.88"
"Guanajuato","14.21"
"Quintana Roo","12.55"
"Michoacán de Ocampo","11.79"
"Guerrero","11.76"
"Chiapas","2.95"
"Campeche","1.88"
