"Estado","% Ocupación"
"Tabasco","69.09"
"Durango","68.94"
"Puebla","66.51"
"Veracruz de Ignacio de La Llave","65.58"
"Hidalgo","65.46"
"Nuevo León","65.05"
"Tlaxcala","61.06"
"Colima","59.59"
"Morelos","54.90"
"San Luis Potosí","53.34"
"Ciudad de México","53.10"
"Aguascalientes","52.47"
"Zacatecas","51.45"
"México","50.59"
"Oaxaca","49.80"
"Michoacán de Ocampo","49.54"
"Sonora","48.27"
"Jalisco","46.33"
"Coahuila de Zaragoza","45.65"
"Tamaulipas","44.55"
"Querétaro","44.49"
"Nayarit","42.12"
"Guerrero","35.07"
"Quintana Roo","33.33"
"Guanajuato","31.76"
"Sinaloa","30.70"
"Baja California","28.54"
"Yucatán","19.20"
"Campeche","18.98"
"Chiapas","17.60"
"Chihuahua","16.37"
"Baja California Sur","15.16"
