"Estado","% Ocupación"
"Oaxaca","12.19"
"Colima","12.06"
"Chihuahua","11.76"
"Baja California Sur","8.45"
"Aguascalientes","8.10"
"Nuevo León","7.46"
"Tlaxcala","6.25"
"Sinaloa","6.19"
"Tamaulipas","5.08"
"Veracruz de Ignacio de La Llave","4.87"
"Ciudad de México","4.25"
"Jalisco","4.25"
"Durango","4.25"
"Guerrero","3.84"
"Hidalgo","3.59"
"Quintana Roo","3.00"
"Michoacán de Ocampo","2.66"
"Nayarit","2.56"
"Puebla","2.07"
"Sonora","2.06"
"México","1.65"
"Coahuila de Zaragoza","1.45"
"San Luis Potosí","1.41"
"Yucatán","1.24"
"Guanajuato","1.10"
"Querétaro","1.01"
"Baja California","0.48"
"Tabasco","0.48"
"Campeche","0.00"
"Zacatecas","0.00"
"Chiapas","0.00"
"Morelos","0.00"
