"Estado","% Ocupación"
"Colima","100.00"
"Nayarit","100.00"
"Durango","100.00"
"Zacatecas","100.00"
"Tlaxcala","100.00"
"Oaxaca","95.12"
"Querétaro","85.00"
"Michoacán de Ocampo","80.00"
"Ciudad de México","79.58"
"Nuevo León","75.84"
"Jalisco","74.55"
"Veracruz de Ignacio de La Llave","73.63"
"Morelos","73.33"
"San Luis Potosí","68.57"
"Coahuila de Zaragoza","66.66"
"México","63.33"
"Yucatán","63.33"
"Guerrero","57.33"
"Puebla","56.52"
"Sinaloa","55.46"
"Hidalgo","54.54"
"Sonora","52.50"
"Tabasco","52.38"
"Aguascalientes","51.21"
"Tamaulipas","45.74"
"Guanajuato","43.85"
"Baja California Sur","40.00"
"Quintana Roo","35.48"
"Chihuahua","21.53"
"Campeche","19.04"
"Baja California","8.57"
"Chiapas","4.54"
