"Estado","% Ocupación"
"Baja California Sur","48.86"
"Quintana Roo","39.65"
"Durango","36.73"
"Tamaulipas","33.69"
"Nuevo León","28.40"
"Nayarit","25.22"
"Tabasco","25.13"
"Sonora","23.98"
"Sinaloa","23.51"
"Ciudad de México","23.19"
"Yucatán","22.37"
"Veracruz de Ignacio de La Llave","20.06"
"Baja California","17.48"
"Aguascalientes","17.24"
"Hidalgo","16.31"
"Jalisco","14.21"
"México","13.53"
"Oaxaca","13.46"
"Coahuila de Zaragoza","13.13"
"Chihuahua","12.57"
"Puebla","11.15"
"Morelos","10.10"
"Guerrero","8.59"
"Campeche","8.27"
"Chiapas","6.86"
"Colima","6.86"
"Michoacán de Ocampo","6.36"
"Querétaro","4.52"
"Zacatecas","4.23"
"Guanajuato","4.15"
"San Luis Potosí","3.59"
"Tlaxcala","2.01"
