"Estado","% Ocupación"
"Querétaro","100.00"
"Coahuila de Zaragoza","25.00"
"Chihuahua","16.66"
"Puebla","14.28"
"Ciudad de México","13.13"
"Aguascalientes","9.09"
"Durango","8.57"
"Nuevo León","7.25"
"México","6.77"
"Zacatecas","5.55"
"Jalisco","4.16"
"Yucatán","4.00"
"Campeche","3.33"
"Sinaloa","3.22"
"San Luis Potosí","2.94"
"Guanajuato","1.85"
"Tamaulipas","0.00"
"Nayarit","0.00"
"Oaxaca","0.00"
"Michoacán de Ocampo","0.00"
"Veracruz de Ignacio de La Llave","0.00"
"Chiapas","0.00"
"Hidalgo","0.00"
"Colima","0.00"
"Morelos","0.00"
"Sonora","0.00"
"Tabasco","0.00"
"Baja California","0.00"
"Tlaxcala","0.00"
"Baja California Sur","0.00"
"Quintana Roo","0.00"
"Guerrero","0.00"
