"Estado","% Ocupación"
"Baja California","50.00"
"Aguascalientes","45.23"
"Guanajuato","35.59"
"Puebla","35.28"
"Nuevo León","33.33"
"Tabasco","31.63"
"Chihuahua","31.55"
"Morelos","31.33"
"Sonora","30.59"
"Querétaro","30.26"
"Durango","29.56"
"Coahuila de Zaragoza","29.50"
"Nayarit","28.70"
"Ciudad de México","27.51"
"Jalisco","27.11"
"Hidalgo","24.77"
"Michoacán de Ocampo","24.50"
"San Luis Potosí","23.97"
"Tamaulipas","23.80"
"México","22.93"
"Veracruz de Ignacio de La Llave","22.22"
"Oaxaca","22.10"
"Sinaloa","21.25"
"Quintana Roo","20.90"
"Colima","20.25"
"Guerrero","18.63"
"Tlaxcala","14.72"
"Baja California Sur","12.29"
"Zacatecas","12.24"
"Chiapas","10.75"
"Yucatán","10.53"
"Campeche","7.20"
