"Estado","% Ocupación"
"Chihuahua","60.95"
"Sonora","45.47"
"Baja California","45.40"
"Aguascalientes","43.70"
"Coahuila de Zaragoza","36.23"
"Durango","32.35"
"Sinaloa","26.40"
"Nuevo León","25.03"
"San Luis Potosí","20.66"
"Ciudad de México","17.48"
"Guanajuato","17.26"
"Puebla","16.71"
"Tamaulipas","16.66"
"Hidalgo","12.62"
"Zacatecas","11.70"
"Jalisco","11.59"
"Oaxaca","10.23"
"Nayarit","8.88"
"México","8.09"
"Veracruz de Ignacio de La Llave","7.32"
"Querétaro","6.09"
"Quintana Roo","5.92"
"Morelos","4.97"
"Michoacán de Ocampo","4.89"
"Baja California Sur","4.08"
"Guerrero","3.66"
"Colima","1.75"
"Tabasco","1.53"
"Campeche","1.32"
"Yucatán","1.26"
"Tlaxcala","0.89"
"Chiapas","0.76"
