"Estado","% Ocupación"
"Colima","82.45"
"Nuevo León","71.09"
"Nayarit","66.96"
"Ciudad de México","66.01"
"Hidalgo","65.62"
"Oaxaca","63.56"
"Durango","58.82"
"Jalisco","53.05"
"Sinaloa","49.52"
"Veracruz de Ignacio de La Llave","49.39"
"México","49.17"
"Tlaxcala","47.69"
"Tabasco","46.23"
"Guerrero","41.86"
"Puebla","38.36"
"Sonora","37.70"
"Yucatán","37.43"
"Baja California Sur","36.65"
"San Luis Potosí","36.00"
"Michoacán de Ocampo","34.66"
"Morelos","33.33"
"Tamaulipas","32.57"
"Aguascalientes","32.20"
"Querétaro","32.08"
"Zacatecas","29.23"
"Quintana Roo","24.09"
"Chiapas","21.45"
"Baja California","17.46"
"Chihuahua","15.78"
"Campeche","14.89"
"Coahuila de Zaragoza","14.74"
"Guanajuato","9.77"
