"Estado","% Ocupación"
"San Luis Potosí","72.63"
"Durango","70.37"
"Nuevo León","70.18"
"Colima","69.41"
"Puebla","69.33"
"Hidalgo","68.48"
"Tabasco","66.93"
"Veracruz de Ignacio de La Llave","65.92"
"Aguascalientes","63.07"
"Oaxaca","61.95"
"Sonora","59.02"
"Tlaxcala","58.16"
"Morelos","57.63"
"Ciudad de México","57.26"
"México","55.55"
"Jalisco","53.97"
"Guerrero","53.97"
"Zacatecas","52.68"
"Querétaro","50.35"
"Michoacán de Ocampo","48.64"
"Coahuila de Zaragoza","46.66"
"Tamaulipas","45.38"
"Nayarit","43.97"
"Quintana Roo","40.86"
"Sinaloa","34.97"
"Baja California","34.50"
"Guanajuato","32.32"
"Baja California Sur","31.53"
"Campeche","20.22"
"Yucatán","18.40"
"Chiapas","17.59"
"Chihuahua","12.78"
