"Estado","% Ocupación"
"Hidalgo","81.47"
"Puebla","79.01"
"Tlaxcala","77.92"
"Veracruz de Ignacio de La Llave","77.68"
"Colima","71.51"
"Guerrero","67.79"
"Nayarit","66.77"
"Nuevo León","66.70"
"Ciudad de México","65.79"
"México","65.23"
"Durango","64.96"
"San Luis Potosí","64.76"
"Oaxaca","61.33"
"Jalisco","60.03"
"Morelos","58.16"
"Michoacán de Ocampo","56.33"
"Querétaro","55.18"
"Tabasco","54.56"
"Zacatecas","53.60"
"Tamaulipas","53.22"
"Aguascalientes","52.43"
"Quintana Roo","50.54"
"Sonora","50.38"
"Baja California Sur","46.50"
"Coahuila de Zaragoza","41.04"
"Sinaloa","40.85"
"Guanajuato","30.65"
"Baja California","25.00"
"Chiapas","19.95"
"Yucatán","18.39"
"Chihuahua","17.94"
"Campeche","9.97"
