"Estado","% Ocupación"
"Colima","91.08"
"Hidalgo","70.00"
"Morelos","68.00"
"Ciudad de México","65.12"
"Nayarit","64.88"
"Nuevo León","62.23"
"Tlaxcala","61.95"
"Oaxaca","61.76"
"Jalisco","61.51"
"Veracruz de Ignacio de La Llave","56.86"
"México","53.97"
"Tabasco","52.50"
"San Luis Potosí","52.31"
"Durango","46.72"
"Aguascalientes","46.34"
"Sonora","43.43"
"Guerrero","40.37"
"Puebla","39.19"
"Sinaloa","38.42"
"Michoacán de Ocampo","37.33"
"Zacatecas","34.07"
"Querétaro","33.74"
"Yucatán","32.38"
"Tamaulipas","31.60"
"Baja California Sur","29.03"
"Coahuila de Zaragoza","27.04"
"Baja California","25.09"
"Quintana Roo","21.28"
"Chiapas","19.29"
"Campeche","17.16"
"Guanajuato","14.73"
"Chihuahua","14.38"
