"Estado","% Ocupación"
"Colima","51.96"
"Aguascalientes","50.37"
"Tabasco","48.22"
"Veracruz de Ignacio de La Llave","43.73"
"Morelos","43.03"
"Querétaro","41.15"
"Nuevo León","41.07"
"Jalisco","40.89"
"San Luis Potosí","38.32"
"Puebla","37.76"
"México","35.58"
"Ciudad de México","35.38"
"Tamaulipas","34.40"
"Yucatán","33.87"
"Hidalgo","33.75"
"Oaxaca","32.43"
"Michoacán de Ocampo","32.09"
"Durango","27.17"
"Sonora","26.00"
"Zacatecas","22.38"
"Nayarit","21.42"
"Baja California","20.07"
"Tlaxcala","19.11"
"Guanajuato","16.44"
"Chihuahua","15.34"
"Coahuila de Zaragoza","14.92"
"Chiapas","14.52"
"Guerrero","14.35"
"Baja California Sur","13.91"
"Sinaloa","13.01"
"Quintana Roo","11.34"
"Campeche","11.11"
