"Estado","% Ocupación"
"Baja California","47.03"
"Aguascalientes","43.60"
"Chihuahua","42.70"
"Sonora","35.27"
"Puebla","33.46"
"Durango","31.53"
"Coahuila de Zaragoza","31.48"
"Guanajuato","28.25"
"Sinaloa","27.70"
"Nayarit","24.56"
"San Luis Potosí","24.35"
"Nuevo León","24.21"
"Jalisco","23.56"
"Morelos","22.53"
"Querétaro","22.02"
"Colima","21.55"
"Oaxaca","20.99"
"Tamaulipas","19.68"
"México","16.66"
"Hidalgo","15.84"
"Ciudad de México","14.60"
"Veracruz de Ignacio de La Llave","14.39"
"Quintana Roo","13.41"
"Guerrero","13.09"
"Michoacán de Ocampo","12.93"
"Tabasco","12.55"
"Zacatecas","10.67"
"Tlaxcala","10.25"
"Yucatán","8.10"
"Chiapas","6.96"
"Campeche","4.92"
"Baja California Sur","3.44"
