"Estado","% Ocupación"
"Nuevo León","74.88"
"Ciudad de México","70.96"
"Zacatecas","67.74"
"Durango","64.75"
"Hidalgo","60.90"
"Aguascalientes","58.49"
"San Luis Potosí","56.91"
"Chihuahua","56.55"
"Coahuila de Zaragoza","55.50"
"Sonora","53.36"
"Nayarit","52.50"
"Morelos","52.21"
"Sinaloa","48.69"
"Querétaro","48.42"
"Tamaulipas","46.80"
"Baja California","46.52"
"Puebla","46.26"
"México","45.97"
"Jalisco","45.11"
"Guanajuato","43.12"
"Colima","41.46"
"Yucatán","39.10"
"Quintana Roo","36.52"
"Veracruz de Ignacio de La Llave","34.62"
"Tabasco","33.70"
"Guerrero","33.64"
"Baja California Sur","33.53"
"Oaxaca","31.57"
"Michoacán de Ocampo","27.39"
"Tlaxcala","19.49"
"Campeche","16.35"
"Chiapas","5.22"
