"Estado","% Ocupación"
"Chihuahua","68.84"
"Baja California","55.64"
"Durango","44.44"
"Coahuila de Zaragoza","43.21"
"Sonora","41.34"
"Aguascalientes","39.00"
"Puebla","26.18"
"Guanajuato","25.56"
"Nuevo León","23.36"
"Sinaloa","22.95"
"San Luis Potosí","19.31"
"Tamaulipas","14.85"
"Hidalgo","14.85"
"Querétaro","14.72"
"Baja California Sur","14.54"
"Jalisco","14.14"
"Quintana Roo","12.65"
"México","11.56"
"Ciudad de México","10.86"
"Guerrero","10.52"
"Nayarit","10.30"
"Oaxaca","9.62"
"Michoacán de Ocampo","8.44"
"Morelos","8.29"
"Veracruz de Ignacio de La Llave","7.90"
"Colima","7.43"
"Zacatecas","5.26"
"Tabasco","4.84"
"Yucatán","3.71"
"Chiapas","2.32"
"Campeche","0.94"
"Tlaxcala","0.00"
