"Estado","% Ocupación"
"Colima","76.14"
"Tlaxcala","67.77"
"Ciudad de México","66.09"
"Hidalgo","65.78"
"Tabasco","62.82"
"Nuevo León","62.04"
"Veracruz de Ignacio de La Llave","61.67"
"Jalisco","61.08"
"Oaxaca","59.42"
"Nayarit","56.83"
"México","49.25"
"Aguascalientes","47.10"
"San Luis Potosí","45.33"
"Puebla","43.67"
"Morelos","41.42"
"Michoacán de Ocampo","41.35"
"Querétaro","40.57"
"Tamaulipas","38.70"
"Durango","38.05"
"Sonora","37.61"
"Yucatán","37.23"
"Guerrero","36.40"
"Sinaloa","32.67"
"Zacatecas","31.85"
"Coahuila de Zaragoza","31.48"
"Baja California","25.67"
"Baja California Sur","24.06"
"Chiapas","21.30"
"Quintana Roo","21.14"
"Chihuahua","18.67"
"Guanajuato","15.52"
"Campeche","11.94"
