"Estado","% Ocupación"
"Ciudad de México","69.67"
"Aguascalientes","65.00"
"Querétaro","58.82"
"Jalisco","57.54"
"Hidalgo","46.15"
"Nuevo León","45.49"
"Sonora","40.47"
"Guanajuato","40.00"
"Tamaulipas","39.43"
"Puebla","38.88"
"Oaxaca","35.29"
"San Luis Potosí","34.28"
"Durango","33.33"
"Chihuahua","30.55"
"Tabasco","29.54"
"México","29.33"
"Michoacán de Ocampo","28.57"
"Veracruz de Ignacio de La Llave","27.86"
"Coahuila de Zaragoza","27.27"
"Zacatecas","22.22"
"Yucatán","20.83"
"Sinaloa","19.67"
"Baja California","18.75"
"Guerrero","12.50"
"Campeche","6.66"
"Colima","0.00"
"Quintana Roo","0.00"
"Nayarit","0.00"
"Chiapas","0.00"
"Tlaxcala","0.00"
"Morelos","0.00"
"Baja California Sur","0.00"
