"Estado","% Ocupación"
"Zacatecas","100.00"
"Colima","100.00"
"Morelos","100.00"
"Tlaxcala","100.00"
"Nayarit","100.00"
"Durango","96.42"
"Querétaro","95.00"
"Nuevo León","78.30"
"Oaxaca","75.60"
"Michoacán de Ocampo","75.00"
"Ciudad de México","70.99"
"Veracruz de Ignacio de La Llave","70.68"
"Yucatán","68.75"
"Sinaloa","67.07"
"México","63.19"
"Hidalgo","61.11"
"Puebla","60.82"
"San Luis Potosí","58.33"
"Tabasco","57.57"
"Aguascalientes","56.09"
"Tamaulipas","53.27"
"Jalisco","52.97"
"Guerrero","51.35"
"Quintana Roo","48.83"
"Baja California Sur","45.45"
"Sonora","43.90"
"Guanajuato","39.21"
"Coahuila de Zaragoza","36.36"
"Chihuahua","21.87"
"Campeche","15.62"
"Chiapas","9.52"
"Baja California","8.82"
