"Estado","% Ocupación"
"Baja California Sur","75.83"
"Quintana Roo","43.06"
"Tamaulipas","33.50"
"Sonora","32.47"
"Sinaloa","32.37"
"Tabasco","27.33"
"Durango","27.05"
"Yucatán","25.02"
"Ciudad de México","24.01"
"Nuevo León","23.40"
"Nayarit","22.42"
"Aguascalientes","21.13"
"Veracruz de Ignacio de La Llave","20.00"
"Baja California","18.58"
"Hidalgo","15.62"
"Oaxaca","15.38"
"Jalisco","13.26"
"México","13.11"
"Puebla","11.14"
"Morelos","11.11"
"Campeche","10.23"
"San Luis Potosí","8.51"
"Coahuila de Zaragoza","8.30"
"Chihuahua","8.29"
"Colima","8.16"
"Guerrero","7.23"
"Michoacán de Ocampo","6.87"
"Chiapas","5.63"
"Querétaro","5.03"
"Zacatecas","3.96"
"Guanajuato","2.88"
"Tlaxcala","2.64"
