"Estado","% Ocupación"
"Puebla","47.13"
"Baja California","43.96"
"Aguascalientes","40.88"
"Coahuila de Zaragoza","39.26"
"Chihuahua","37.93"
"Michoacán de Ocampo","37.31"
"Tamaulipas","36.80"
"Durango","36.13"
"Jalisco","35.42"
"Ciudad de México","35.37"
"Nuevo León","34.33"
"Guanajuato","33.62"
"Morelos","33.33"
"Oaxaca","31.22"
"México","30.97"
"Hidalgo","30.64"
"Veracruz de Ignacio de La Llave","30.38"
"Sonora","30.37"
"Nayarit","30.27"
"Tabasco","30.15"
"Querétaro","30.11"
"San Luis Potosí","29.15"
"Colima","28.02"
"Tlaxcala","26.15"
"Sinaloa","24.91"
"Quintana Roo","21.85"
"Zacatecas","21.42"
"Guerrero","20.26"
"Yucatán","14.38"
"Chiapas","11.16"
"Baja California Sur","9.72"
"Campeche","6.28"
