"Estado","% Ocupación"
"Tlaxcala","85.48"
"Puebla","80.22"
"Hidalgo","78.40"
"Veracruz de Ignacio de La Llave","78.33"
"Durango","75.65"
"San Luis Potosí","73.62"
"Colima","70.93"
"Guerrero","69.68"
"Nuevo León","69.67"
"Oaxaca","65.09"
"Ciudad de México","63.84"
"Nayarit","63.69"
"México","63.24"
"Jalisco","57.95"
"Michoacán de Ocampo","55.53"
"Aguascalientes","54.77"
"Tabasco","53.88"
"Morelos","53.70"
"Zacatecas","53.68"
"Sonora","52.00"
"Querétaro","51.34"
"Tamaulipas","51.06"
"Quintana Roo","50.55"
"Baja California Sur","40.20"
"Sinaloa","39.68"
"Coahuila de Zaragoza","38.73"
"Guanajuato","30.59"
"Baja California","30.29"
"Yucatán","21.09"
"Chiapas","16.22"
"Campeche","16.20"
"Chihuahua","16.02"
