"Estado","% Ocupación"
"Baja California","62.30"
"Aguascalientes","41.08"
"Puebla","36.57"
"Sonora","36.33"
"Chihuahua","36.17"
"Nuevo León","31.86"
"Durango","31.62"
"Coahuila de Zaragoza","31.60"
"Guanajuato","30.84"
"Jalisco","26.01"
"Oaxaca","25.56"
"Sinaloa","25.10"
"Nayarit","25.00"
"Querétaro","22.82"
"San Luis Potosí","22.50"
"Morelos","21.80"
"Tamaulipas","20.40"
"Colima","19.32"
"Hidalgo","17.07"
"Guerrero","16.89"
"México","16.57"
"Quintana Roo","15.24"
"Michoacán de Ocampo","14.34"
"Veracruz de Ignacio de La Llave","13.91"
"Ciudad de México","13.89"
"Tabasco","13.86"
"Zacatecas","12.50"
"Tlaxcala","11.01"
"Chiapas","8.07"
"Yucatán","6.79"
"Baja California Sur","4.45"
"Campeche","3.66"
