"Estado","% Ocupación"
"Querétaro","90.00"
"Yucatán","81.81"
"Oaxaca","76.47"
"Tabasco","67.02"
"Zacatecas","65.00"
"Tlaxcala","62.50"
"Ciudad de México","61.51"
"Aguascalientes","61.29"
"Durango","60.00"
"Baja California","57.14"
"Puebla","56.12"
"Nuevo León","54.43"
"Tamaulipas","51.51"
"Guanajuato","48.27"
"México","42.85"
"Jalisco","41.75"
"San Luis Potosí","41.37"
"Veracruz de Ignacio de La Llave","38.37"
"Hidalgo","36.36"
"Sonora","32.60"
"Michoacán de Ocampo","30.76"
"Morelos","30.30"
"Sinaloa","27.53"
"Chihuahua","25.92"
"Chiapas","19.56"
"Guerrero","19.04"
"Quintana Roo","18.51"
"Coahuila de Zaragoza","15.38"
"Campeche","10.00"
"Nayarit","0.00"
"Baja California Sur","0.00"
"Colima","0.00"
