"Estado","% Ocupación"
"Chihuahua","60.59"
"Baja California","50.54"
"Aguascalientes","42.28"
"Sonora","41.63"
"Coahuila de Zaragoza","32.01"
"Nuevo León","31.80"
"Puebla","31.56"
"Sinaloa","30.00"
"Durango","29.77"
"Guanajuato","26.18"
"San Luis Potosí","21.80"
"Ciudad de México","20.21"
"Jalisco","13.96"
"Tamaulipas","13.96"
"Querétaro","13.25"
"México","13.19"
"Nayarit","12.87"
"Morelos","12.66"
"Hidalgo","11.42"
"Guerrero","10.97"
"Zacatecas","10.30"
"Tabasco","9.00"
"Colima","9.00"
"Oaxaca","8.77"
"Veracruz de Ignacio de La Llave","8.13"
"Quintana Roo","7.74"
"Baja California Sur","7.63"
"Tlaxcala","7.07"
"Michoacán de Ocampo","7.03"
"Yucatán","4.24"
"Chiapas","2.52"
"Campeche","0.71"
