"Estado","% Ocupación"
"Chihuahua","58.43"
"Aguascalientes","51.26"
"Zacatecas","40.21"
"Durango","40.13"
"Baja California","39.55"
"Sonora","36.36"
"Nuevo León","35.05"
"Coahuila de Zaragoza","33.33"
"Ciudad de México","32.28"
"Baja California Sur","31.64"
"Sinaloa","30.15"
"San Luis Potosí","27.17"
"Quintana Roo","25.38"
"Guanajuato","25.26"
"Puebla","19.10"
"Jalisco","18.93"
"Tamaulipas","18.18"
"Hidalgo","17.82"
"Querétaro","15.62"
"Guerrero","11.07"
"México","10.91"
"Nayarit","10.52"
"Colima","8.47"
"Tlaxcala","8.33"
"Morelos","7.96"
"Veracruz de Ignacio de La Llave","7.89"
"Oaxaca","6.20"
"Tabasco","4.98"
"Yucatán","4.76"
"Michoacán de Ocampo","4.66"
"Campeche","1.53"
"Chiapas","0.49"
