"Estado","% Ocupación"
"Colima","100.00"
"Michoacán de Ocampo","100.00"
"Zacatecas","100.00"
"Querétaro","90.00"
"Tlaxcala","87.50"
"Durango","82.92"
"Yucatán","82.14"
"Nuevo León","79.94"
"Ciudad de México","78.30"
"Oaxaca","72.09"
"Puebla","65.62"
"México","64.61"
"Guanajuato","63.49"
"Jalisco","63.40"
"Tamaulipas","63.30"
"Tabasco","61.97"
"Veracruz de Ignacio de La Llave","61.62"
"Aguascalientes","61.29"
"San Luis Potosí","57.81"
"Coahuila de Zaragoza","53.84"
"Sinaloa","53.46"
"Sonora","42.00"
"Morelos","40.00"
"Chihuahua","33.33"
"Quintana Roo","32.81"
"Guerrero","31.76"
"Hidalgo","31.03"
"Baja California Sur","25.00"
"Baja California","16.66"
"Campeche","10.00"
"Chiapas","6.97"
"Nayarit","0.00"
