"Estado","% Ocupación"
"Colima","100.00"
"Querétaro","90.00"
"Zacatecas","77.77"
"Yucatán","73.07"
"Oaxaca","66.66"
"Puebla","62.76"
"Tlaxcala","62.50"
"Tabasco","62.39"
"Durango","61.70"
"Guanajuato","55.93"
"México","54.94"
"Nuevo León","54.35"
"Michoacán de Ocampo","53.84"
"Ciudad de México","52.52"
"Jalisco","51.82"
"Aguascalientes","51.61"
"San Luis Potosí","50.00"
"Veracruz de Ignacio de La Llave","49.49"
"Tamaulipas","42.85"
"Quintana Roo","37.50"
"Sonora","33.33"
"Sinaloa","31.08"
"Morelos","30.30"
"Baja California","27.27"
"Hidalgo","25.71"
"Campeche","20.58"
"Chihuahua","16.36"
"Chiapas","16.27"
"Guerrero","8.33"
"Baja California Sur","0.00"
"Coahuila de Zaragoza","0.00"
"Nayarit","0.00"
