"Estado","% Ocupación"
"Querétaro","50.00"
"Sinaloa","12.50"
"Ciudad de México","10.11"
"San Luis Potosí","5.88"
"Yucatán","5.55"
"Campeche","5.26"
"Zacatecas","5.26"
"Nuevo León","4.58"
"México","4.30"
"Tamaulipas","3.84"
"Jalisco","3.33"
"Baja California","0.00"
"Chihuahua","0.00"
"Nayarit","0.00"
"Oaxaca","0.00"
"Michoacán de Ocampo","0.00"
"Hidalgo","0.00"
"Chiapas","0.00"
"Aguascalientes","0.00"
"Sonora","0.00"
"Morelos","0.00"
"Guerrero","0.00"
"Durango","0.00"
"Guanajuato","0.00"
"Colima","0.00"
"Veracruz de Ignacio de La Llave","0.00"
"Tlaxcala","0.00"
"Tabasco","0.00"
"Puebla","0.00"
"Coahuila de Zaragoza","0.00"
"Baja California Sur","0.00"
"Quintana Roo","0.00"
