"Estado","% Ocupación"
"Baja California Sur","57.07"
"Yucatán","53.88"
"Oaxaca","36.11"
"Sinaloa","34.80"
"Tabasco","31.39"
"Nayarit","30.00"
"Ciudad de México","29.65"
"Sonora","25.00"
"Colima","21.05"
"Nuevo León","20.21"
"Veracruz de Ignacio de La Llave","19.71"
"Quintana Roo","18.18"
"Tamaulipas","16.82"
"Durango","15.87"
"Campeche","14.38"
"México","14.37"
"Hidalgo","13.63"
"Tlaxcala","12.67"
"Baja California","12.64"
"Jalisco","12.05"
"Guerrero","11.24"
"Michoacán de Ocampo","9.69"
"San Luis Potosí","8.33"
"Aguascalientes","8.08"
"Chiapas","7.35"
"Puebla","7.11"
"Chihuahua","5.88"
"Morelos","4.54"
"Zacatecas","3.07"
"Querétaro","2.47"
"Guanajuato","2.09"
"Coahuila de Zaragoza","0.00"
