"Estado","% Ocupación"
"Baja California","42.96"
"Chihuahua","41.88"
"Aguascalientes","37.73"
"Sonora","20.93"
"Durango","17.10"
"Coahuila de Zaragoza","16.00"
"Zacatecas","11.92"
"Nuevo León","11.51"
"Tlaxcala","9.52"
"Sinaloa","9.37"
"Puebla","9.15"
"Ciudad de México","8.46"
"Tamaulipas","7.93"
"Morelos","7.14"
"Jalisco","7.04"
"Oaxaca","6.89"
"Guanajuato","6.50"
"San Luis Potosí","6.45"
"Querétaro","6.27"
"Nayarit","6.25"
"Yucatán","4.81"
"Colima","4.54"
"Veracruz de Ignacio de La Llave","4.45"
"Hidalgo","4.00"
"México","3.87"
"Michoacán de Ocampo","3.68"
"Baja California Sur","3.20"
"Tabasco","1.47"
"Guerrero","1.17"
"Chiapas","0.76"
"Quintana Roo","0.50"
"Campeche","0.00"
