"Estado","% Ocupación"
"Colima","85.91"
"Nayarit","72.65"
"Ciudad de México","70.60"
"Oaxaca","67.93"
"Hidalgo","67.17"
"Nuevo León","63.59"
"Tlaxcala","63.33"
"Durango","57.69"
"Jalisco","55.63"
"Tabasco","53.33"
"Veracruz de Ignacio de La Llave","52.61"
"México","49.20"
"Sinaloa","46.66"
"Guerrero","45.37"
"Puebla","42.62"
"Sonora","41.17"
"Querétaro","36.36"
"Aguascalientes","35.00"
"Zacatecas","34.61"
"Michoacán de Ocampo","34.06"
"San Luis Potosí","32.77"
"Morelos","32.39"
"Yucatán","31.47"
"Baja California Sur","30.69"
"Tamaulipas","29.41"
"Quintana Roo","24.24"
"Coahuila de Zaragoza","19.62"
"Baja California","18.95"
"Chiapas","18.84"
"Campeche","13.38"
"Chihuahua","13.20"
"Guanajuato","10.47"
