"Estado","% Ocupación"
"Oaxaca","15.00"
"Chihuahua","14.28"
"Colima","11.47"
"Aguascalientes","11.11"
"Sinaloa","9.90"
"Baja California Sur","8.45"
"Nuevo León","8.20"
"Tlaxcala","6.81"
"Durango","6.52"
"Tamaulipas","6.20"
"Zacatecas","5.26"
"Jalisco","5.15"
"Ciudad de México","4.81"
"Veracruz de Ignacio de La Llave","3.41"
"Quintana Roo","2.96"
"Coahuila de Zaragoza","2.85"
"Sonora","2.70"
"Nayarit","2.63"
"Querétaro","2.56"
"Guerrero","2.56"
"Tabasco","2.20"
"Michoacán de Ocampo","1.89"
"Morelos","1.82"
"Puebla","1.55"
"Hidalgo","1.43"
"Guanajuato","1.24"
"México","0.90"
"Yucatán","0.80"
"Baja California","0.48"
"San Luis Potosí","0.44"
"Chiapas","0.00"
"Campeche","0.00"
