"Estado","% Ocupación"
"Nayarit","100.00"
"Yucatán","77.77"
"Hidalgo","77.77"
"Oaxaca","50.00"
"Tamaulipas","42.85"
"Quintana Roo","36.50"
"Sonora","36.36"
"Nuevo León","35.88"
"Campeche","35.00"
"Tabasco","33.33"
"Colima","33.33"
"Veracruz de Ignacio de La Llave","30.52"
"México","29.21"
"Sinaloa","27.63"
"Querétaro","27.27"
"Puebla","21.73"
"Durango","17.02"
"Aguascalientes","16.12"
"Baja California","15.38"
"Ciudad de México","14.66"
"Jalisco","13.10"
"Zacatecas","11.11"
"Chihuahua","9.23"
"San Luis Potosí","8.69"
"Michoacán de Ocampo","7.69"
"Guerrero","6.89"
"Guanajuato","5.08"
"Chiapas","2.12"
"Tlaxcala","0.00"
"Coahuila de Zaragoza","0.00"
"Baja California Sur","0.00"
"Morelos","0.00"
