"Estado","% Ocupación"
"Chihuahua","59.66"
"Baja California","51.14"
"Sonora","44.22"
"Aguascalientes","39.43"
"Coahuila de Zaragoza","38.36"
"Durango","37.20"
"Nuevo León","29.20"
"Guanajuato","23.34"
"Puebla","21.59"
"San Luis Potosí","20.39"
"Sinaloa","18.27"
"Tamaulipas","16.89"
"Oaxaca","16.82"
"Ciudad de México","14.63"
"Jalisco","14.19"
"Morelos","13.06"
"Nayarit","12.08"
"México","11.80"
"Querétaro","11.55"
"Hidalgo","11.49"
"Michoacán de Ocampo","11.42"
"Guerrero","9.61"
"Veracruz de Ignacio de La Llave","9.50"
"Tlaxcala","8.62"
"Quintana Roo","8.44"
"Zacatecas","7.29"
"Colima","6.81"
"Baja California Sur","6.66"
"Tabasco","6.37"
"Yucatán","3.50"
"Campeche","1.69"
"Chiapas","0.76"
