"Estado","% Ocupación"
"Colima","100.00"
"Zacatecas","93.33"
"Tlaxcala","87.50"
"Durango","76.59"
"Querétaro","76.00"
"Nuevo León","73.64"
"Yucatán","73.07"
"Michoacán de Ocampo","72.72"
"Coahuila de Zaragoza","72.72"
"Tabasco","68.22"
"Jalisco","66.66"
"México","66.66"
"Guanajuato","66.07"
"Ciudad de México","65.78"
"Tamaulipas","61.00"
"San Luis Potosí","60.37"
"Veracruz de Ignacio de La Llave","59.82"
"Aguascalientes","58.06"
"Sinaloa","56.79"
"Oaxaca","56.75"
"Puebla","56.00"
"Morelos","48.57"
"Sonora","44.23"
"Hidalgo","39.39"
"Quintana Roo","31.74"
"Chihuahua","27.69"
"Guerrero","25.53"
"Campeche","10.00"
"Baja California","9.67"
"Chiapas","7.31"
"Nayarit","0.00"
"Baja California Sur","0.00"
